domain,phylum,class,order,family,genus
Bacteria,Acidobacteria,Acidobacteria_Gp9,Gp9,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp12,Gp12,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp18,Gp18,,
Bacteria,Acidobacteria,Acidobacteria_Gp12,Gp12,,
Bacteria,Acidobacteria,Acidobacteria_Gp5,Gp5,,
Bacteria,Acidobacteria,Acidobacteria_Gp18,Gp18,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp24,Gp24,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp24,Gp24,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp24,Gp24,,
Bacteria,Acidobacteria,Acidobacteria_Gp18,Gp18,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp14,Gp14,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp5,Gp5,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp24,Gp24,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp14,Gp14,,
Bacteria,Acidobacteria,Acidobacteria_Gp14,Gp14,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp19,Gp19,,
Bacteria,Acidobacteria,Acidobacteria_Gp18,Gp18,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp14,Gp14,,
Bacteria,Acidobacteria,Acidobacteria_Gp14,Gp14,,
Bacteria,Acidobacteria,Acidobacteria_Gp14,Gp14,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp5,Gp5,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp5,Gp5,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp11,Gp11,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp5,Gp5,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp12,Gp12,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp9,Gp9,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp18,Gp18,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp11,Gp11,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp18,Gp18,,
Bacteria,Acidobacteria,Acidobacteria_Gp19,Gp19,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp11,Gp11,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp20,Gp20,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp20,Gp20,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp9,Gp9,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,
Bacteria,Acidobacteria,Acidobacteria_Gp16,Gp16,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp18,Gp18,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp11,Gp11,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp11,Gp11,,
Bacteria,Acidobacteria,Acidobacteria_Gp6,Gp6,,
Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp17,Gp17,,
Bacteria,Acidobacteria,Acidobacteria_Gp9,Gp9,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Acidobacteria,Acidobacteria_Gp4,Gp4,,
Bacteria,Acidobacteria,Acidobacteria_Gp19,Gp19,,
Bacteria,Acidobacteria,Acidobacteria_Gp15,Gp15,,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Frigoribacterium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudacidovorax
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Salegentibacter
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cyclobacteriaceae,Algoriphagus
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankineae_incertae_sedis,Fodinicola
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Granulosicoccaceae,Granulosicoccus
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum
Bacteria,Cyanobacteria,Cyanobacteria,Chloroplast,Chlorophyta,
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cytophagaceae,Spirosoma
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobius
Bacteria,Cyanobacteria,Cyanobacteria,Chloroplast,Cryptomonadaceae,
Bacteria,Cyanobacteria,Cyanobacteria,Chloroplast,Cryptomonadaceae,
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Elioraea,
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Salinimicrobium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerovirga
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Daeguia
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halomicrobium
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Arenibacter
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Carboxydothermus
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Kutzneria
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sanguibacteraceae,Sanguibacter
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Knoellia
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Ulvibacter
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Saprospiraceae,Lewinella
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halolactibacillus
Bacteria,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Caldimicrobium
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Ammonifex
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobaca
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Chelatococcus
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Niabella
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiopsaceae,Nocardiopsis
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lentibacillus
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Microlunatus
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Actinopolymorpha
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter
Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Leptospiraceae,Leptospira
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Salegentibacter
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Novispirillum,
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Insolitispirillum,
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Insolitispirillum,
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas
Bacteria,Cyanobacteria,Cyanobacteria,Chloroplast,Streptophyta,
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Simiduia,
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Aquabacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Vogesella
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Pseudogulbenkiania
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cytophagaceae,Rudanella
Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halomicrobium
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Joostella
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Kineococcus
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Actibacter
