OGs,AM-AD-1,AM-AD-2,AM-F10-T1,AM-F10-T2,DA-AD-1,DA-AD-1T,DA-AD-2,DA-AD-3,DA-AD-3T,DA-AD-4,ES-AD-1,ES-AD-2,ES-AD-3,ES-AD-4,FR-AD-1,FR-AD-2,FR-AD-3,FR-AD-4,FR-AD-5,FR-AD-6,FR-AD-7,FR-AD-8,IT-AD-1,IT-AD-2,IT-AD-3,IT-AD-4,IT-AD-5,IT-AD-6,JP-AD-1,JP-AD-2,JP-AD-3,JP-AD-4,JP-AD-5,JP-AD-6,JP-AD-7,JP-AD-8,JP-AD-9,JP-IN-1,JP-IN-2,JP-IN-3,JP-IN-4
COG0057,0.000587293,0.000468449,0.000674572,0.000385654,0.000397672,0.000583239,0.000450741,0.000422153,0.000847457,0.000516356,0.000246789,0.000443766,0.000290481,0.000311897,0.000382684,0.000329517,0.000397327,0.000428435,0.000353512,0.000282612,0.000370839,0.000350114,0.00067181,0.000484511,0.000463311,0.000323139,0.000599155,0.000432236,0.000213428,0.00083508,0.000784055,0.000513468,0.000189314,0.000390742,0.000409509,0.000443398,0.000301311,0.00058184,0.000574107,0.000314666,0.000757571
COG0058,0.001377811,0.000904666,0.002043236,0.001588726,0.000904889,0.001087245,0.000967532,0.001077652,0.001311293,0.000966572,0.001118786,0.00105581,0.001025092,0.000946476,0.001432821,0.001246657,0.00116934,0.001384622,0.001219535,0.001346975,0.001434726,0.001085311,0.00073761,0.001166404,0.00130321,0.001132891,0.00121694,0.001561666,0.001069841,0.001069945,0.000938987,0.001208149,0.000909994,0.00094607,0.000731166,0.001024546,0.00113755,0.000574924,0.000336897,0.000853726,0.000426415
COG0059,0.000394515,0.000355583,0.000546959,0.000714766,0.000436178,0.000392625,0.000185691,0.000265656,0.000188097,0.000233504,0.000282889,0.000390417,0.000395966,0.000470552,0.000472745,0.000240918,0.000258445,0.000285951,0.000394431,0.000320813,0.000367777,0.000164742,0.000418983,0.000398412,0.000457586,0.000320693,0.000287063,0.00041414,0.000416798,0.000283669,0.000645904,0.00030583,0.000417042,0.000222046,0.000295028,0.000177753,0.000324805,0.000223556,0.001104459,0.001605759,0.000302817
COG0060,0.001205561,0.001145772,0.00180944,0.000857149,0.001084634,0.000993601,0.001037858,0.001309917,0.001670358,0.00128415,0.000607981,0.000713041,0.000777577,0.001074332,0.00106777,0.000965679,0.00088941,0.001110519,0.001314362,0.00132926,0.001002795,0.001387505,0.000780438,0.001046317,0.001245616,0.000667342,0.001379883,0.001296187,0.000786274,0.000927798,0.000972013,0.000990084,0.000826186,0.0005607,0.00069063,0.000704334,0.000831965,0.000175481,0.000680513,0.000652215,0.000283155
COG0061,0.000490108,0.000420644,0.000140275,0.000284949,0.000548891,0.000467485,0.000230528,0.000499637,0.000286455,0.000381379,0.000338661,0.000437087,0.000389016,0.000491117,0.000356978,0.000426328,0.000257596,0.000344025,0.000360783,0.000653497,0.000250224,0.000244877,0.000544482,0.000406783,0.000287264,0.000427163,0.000239406,0.000576929,0.000421601,0.00034179,0.000776878,0.000582636,0.000347498,0.000390236,0.000170572,0.000338506,0.000353072,0.000109491,0.000701114,0.000354351,0.000346841
COG0062,0.000194576,0.00011975,0.000149421,0.0000834,0.000219456,0.000161781,0.000058,0.0000833,0.000111617,0.000133983,0.000101072,0.000127304,0.000249618,0.0000856,0.000228708,0.0000648,0.000113546,0.0000878,0.000106878,0.000199686,0.000328468,0.000137407,0.000114049,0.000132559,0.00018573,0.0000636,0.000142338,0.000208775,0.0000899,0.0000649,0.000278804,0.000101377,0.000178394,0.000234911,0.0000327,0.000161892,0.000118013,0.0000481,0.0000477,0.000141213,0.000079
COG0063,0.00040478,0.000684532,0.000493651,0.000355947,0.000122288,0.000204539,0.000307129,0.000338688,0.000160983,0.000223073,0.000240283,0.000344786,0.000165382,0.00025695,0.000482489,0.000303104,0.000370446,0.000212035,0.000291953,0.000389349,0.000249398,0.000296899,0.000394093,0.000172818,0.00029766,0.00032489,0.000222982,0.000524771,0.000470647,0.000473911,0.000402778,0.000315905,0.0001704,0.000271365,0.00023176,0.000327885,0.000181048,0.000159273,0.000486684,0.000344761,0.000229635
COG0064,0.000746731,0.000522581,0.000638722,0.000435392,0.000165736,0.000188036,0.000296904,0.000204086,0.000231387,0.000299599,0.000114084,0.000153945,0.000110959,0.000225487,0.000410853,0.000315076,0.000189793,0.000412192,0.00041774,0.000331469,0.000513069,0.000504738,0.000286375,0.000151967,0.000376639,0.000337841,0.000402875,0.000280127,0.000162729,0.000555588,0.0000944,0.000238005,0.0000845,0.0000996,0.000130533,0.00022418,0.000198473,0.0000332,0.000751226,0.000334936,0.000131003
COG0065,0.000787856,0.000844127,0.000765916,0.000790248,0.000301258,0.00032097,0.000339962,0.00063114,0.000286546,0.000327829,0.000333587,0.00026525,0.000491849,0.00052848,0.000360693,0.000357606,0.000372444,0.000522127,0.000383749,0.000327975,0.000397733,0.000788797,0.000803524,0.000538182,0.000436308,0.000626852,0.000487271,0.00065291,0.00041625,0.000440225,0.000667909,0.000663785,0.000280778,0.000416142,0.000317097,0.000464148,0.000675539,0.000249056,0.000577508,0.001052361,0.000465136
COG0066,0.000478959,0.000794997,0.00026695,0.000427124,0.000404065,0.000307986,0.000208729,0.00043534,0.000223331,0.000217245,0.000324434,0.000195339,0.000275489,0.000259544,0.000273564,0.000260649,0.000256564,0.000239237,0.000357251,0.00019996,0.000287608,0.000281881,0.000533926,0.000236755,0.000215698,0.000323401,0.00028157,0.000612065,0.000371818,0.000343851,0.000492623,0.00060731,0.000139104,0.000172115,0.000280067,0.00026536,0.000321959,0.000183332,0.000586006,0.000556133,0.000364534
COG0067,0.000326479,0.000364456,0.000209749,0.000531749,0.000155849,0.000160479,0.000245256,0.000336452,0.000234123,0.000244525,0.000156196,0.000155295,0.000590747,0.000277796,0.000354018,0.000241648,0.000144874,0.000421242,0.000208291,0.000297916,0.000398291,0.000405483,0.000319343,0.000126635,0.00037059,0.000125451,0.000239668,0.000430218,0.000271732,0.00020637,0.000339844,0.000581104,0.000151423,0.000127894,0.000173134,0.000285673,0.000319688,0.0000304,0.000768874,0.0000792,0.000178397
COG0068,0.000513518,0.000370171,0.000257969,0.000238974,0.0000544,0.0000273,0.000110144,0.000169983,0.0000291,0.000123251,0.0000724,0.0000983,0.000157222,0.000163029,0.000158536,0.0000878,0.000234451,0.000195858,0.000228932,0.000267368,0.000378161,0.000286946,0.000129626,0.000172052,0.000183473,0.000125041,0.000293528,0.000302415,0,0.000276548,0.000241238,0.0000566,0.000115703,0.000179968,0.0000638,0.0000486,0.0000343,0.000224545,0.0000215,0.00001,0.000131043
COG0069,0.00062348,0.000460984,0.000915611,0.000713674,0.000391878,0.000317472,0.000331049,0.000378587,0.000423032,0.000345531,0.000189047,0.000411636,0.000318412,0.000441133,0.000641029,0.000691883,0.000609383,0.000601478,0.000422753,0.00085972,0.000676308,0.000521029,0.000759648,0.000338404,0.000566947,0.000456607,0.000552432,0.00066927,0.000223715,0.00056153,0.000569847,0.000354482,0.000223229,0.000345275,0.000182447,0.000748585,0.000396259,0.000397997,0.000171021,0.00022924,0.000223963
COG0070,0.000478142,0.000380448,0.000161502,0.000295619,0.000363661,0.000226831,0.000189325,0.000385659,0.000179233,0.000529502,0.000210881,0.000403667,0.000175167,0.000298579,0.000327801,0.000200555,0.000390236,0.000455304,0.000307555,0.000525463,0.000401485,0.000398124,0.000613702,0.00028754,0.000290194,0.000371938,0.000193632,0.000643798,0.000274119,0.000132331,0.000412923,0.000347445,0.000185258,0.0002918,0.0000302,0.000199417,0.000271001,0.000225252,0.0000369,0.000742819,0.000306876
COG0071,0.000335362,0.000303166,0.000306814,0.0002686,0.000229304,0.000193819,0.000406177,0.000182557,0.000270197,0.000251317,0.000654013,0.000656958,0.000484728,0.000202542,0.000289391,0.000315748,0.000258422,0.000211174,0.000497405,0.0004196,0.000242212,0.000350619,0.00032694,0.000312189,0.000330606,0.000197275,0.000275649,0.000198201,0.001294696,0.000325679,0.000394831,0.00096964,0.000394648,0.000557661,0.000545285,0.000713268,0.000624127,0.000374099,0.000642763,0.000567452,0.000303699
COG0072,0.000775429,0.000454831,0.00095958,0.000636039,0.000534032,0.000859377,0.000445081,0.000623939,0.000874081,0.000787954,0.000284746,0.000400458,0.000533765,0.000849431,0.000548126,0.000781008,0.00057903,0.00084538,0.000635843,0.000852487,0.000683671,0.000899005,0.000514662,0.000400523,0.00071427,0.000464324,0.000677693,0.000839968,0.000474343,0.000701257,0.0007527,0.000719534,0.000472398,0.000483435,0.000458028,0.00033958,0.000576967,0.000117895,0.00047725,0.000487639,0.000323422
COG0073,0.000730592,0.000998012,0.000541761,0.00027478,0.000651033,0.00024692,0.000414005,0.00048465,0.000346986,0.000565931,0.000342702,0.00053355,0.000619689,0.000562198,0.000673305,0.000647605,0.000426915,0.000631713,0.00057336,0.000474974,0.000576392,0.000493764,0.000429607,0.000424398,0.000277487,0.000689773,0.000393357,0.000727669,0.000557678,0.000905594,0.000493807,0.000305224,0.000418717,0.000296119,0.000349427,0.000565014,0.000365239,0.000151368,0.0000279,0.000264326,0.00039847
COG0074,0.000420642,0.000118022,0.0000506,0.000266861,0.0000461,0.000013,0.0000751,0.0000884,0.0000383,0.0000209,0.0000638,0.0000379,0.0000579,0.0000655,0.0000887,0.0000303,0.000034,0.0000751,0.0000941,0.0000121,0.000059,0.0000479,0.000100542,0.000208074,0.000114177,0.0000177,0.000215786,0.0000833,0.0000273,0.0000601,0.000317399,0.0000634,0.0000899,0.0000532,0,0,0.0000524,0.000716241,0.00025554,0.000327724,0.000395869
COG0075,0.000254305,0.000230056,0.000170109,0.000115738,0.000175154,0.000375114,0.00018459,0.0000741,0.000297196,0.0000885,0.00033145,0.00015489,0.000195713,0.000166915,0.000134063,0.000177675,0.000202683,0.0000831,0.00013853,0.000177193,0.000268237,0.00018036,0.000218405,0.000191595,0.000201095,0.00022721,0.000213699,0.000105205,0.000249643,0.0000611,0.000155036,0.000167975,0.0000645,0.000194703,0.000175191,0.000284643,0.000141542,0.000398406,0.0000699,0.000106872,0.0000699
COG0076,0.000127648,0.0000919,0.000102308,0.0000571,0.0000673,0.0000971,0.000165667,0.000369616,0.000249422,0.0000136,0.000225975,0.0000213,0.000115972,0.000177927,0.0000521,0.000315215,0.000223316,0.0000931,0.000122934,0.0000643,0.000177322,0.000163779,0.00020866,0.000177088,0.000085,0.000063,0.000163985,0.0000756,0.000176552,0.0000797,0.0000759,0.000137163,0.000170042,0.000291784,0.000165937,0.000157053,0.000126368,0.000528093,0.000161503,0.000073,0.000168169
COG0077,0.000478773,0.000361159,0.000517644,0.000197248,0.000459923,0.000333617,0.000220919,0.000355683,0.000337082,0.000485181,0.000339375,0.000427957,0.000417909,0.000404157,0.000387111,0.00041165,0.00036532,0.000465687,0.00058464,0.000510494,0.000437266,0.000372479,0.00072023,0.000249621,0.000338395,0.00028911,0.000397076,0.00064083,0.000431723,0.000563369,0.000619775,0.000367856,0.000180781,0.000384279,0.000368943,0.000238248,0.000266604,0.000125277,0.0000759,0.000546747,0.000136867
COG0078,0.000721501,0.000858686,0.000869034,0.000762775,0.000400216,0.000498244,0.000520541,0.000734982,0.000574922,0.000393246,0.000442403,0.000528738,0.000459584,0.000351194,0.000513406,0.000515321,0.000439851,0.000438446,0.000587936,0.000579669,0.000480378,0.000606263,0.000841676,0.000463242,0.000445228,0.000397619,0.000682904,0.000635624,0.000416663,0.000716345,0.000393666,0.000429403,0.000337531,0.000430202,0.000220537,0.000431216,0.000505608,0.000484815,0.000535288,0.000769786,0.000469948
COG0079,0.001007503,0.001335823,0.000682809,0.000650996,0.000552229,0.000594989,0.000340251,0.000585974,0.000486341,0.000489461,0.000813567,0.000682859,0.000968302,0.00081673,0.000815848,0.000708941,0.000676637,0.000919426,0.000862512,0.000598617,0.001050782,0.0008955,0.000872593,0.000754432,0.0006746,0.000508519,0.000647809,0.001106326,0.000871617,0.000716962,0.000736461,0.0009402,0.00049227,0.000577143,0.000585659,0.001091052,0.000794463,0.000566838,0.000486751,0.000434021,0.00051414
COG0080,0.001088695,0.000297218,0.000450776,0.000359106,0.000167961,0.00046952,0.000229056,0.00018784,0.000494686,0.000298673,0.000153328,0.000138811,0.000130715,0.00025648,0.00015598,0.000226734,0.000173618,0.000265163,0.000213921,0.000178865,0.0000434,0.000331625,0.000105225,0.000105281,0.000183553,0.000155563,0.000243858,0.000223963,0.000452703,0.00034531,0.000206284,0.000455123,0.000321068,0.000207073,0.000216898,0.000220863,0.00025445,0.000138507,0.000553147,0.000170465,0.0000937
COG0081,0.000271489,0.000294999,0.000397537,0.000430589,0.00027105,0.000485416,0.000365499,0.000212712,0.000557498,0.000317416,0.000167547,0.000161028,0.000187988,0.000261563,0.000331718,0.000301209,0.000211354,0.00018418,0.000271205,0.000214741,0.000145367,0.000168633,0.0000815,0.000220015,0.000168816,0.000279979,0.000282027,0.000280509,0.000365908,0.000392639,0.000331417,0.000294575,0.000200846,0.000211206,0.000175022,0.000266954,0.000306365,0.000187929,0.000521734,0.000385845,0.000209308
COG0082,0.000716535,0.000331004,0.000407705,0.000493832,0.00058688,0.000484494,0.000416233,0.000814866,0.000624632,0.000531212,0.000340218,0.000328985,0.00045111,0.000472194,0.00078749,0.000683545,0.000397294,0.000375994,0.000555329,0.000478959,0.000494183,0.000413817,0.00089407,0.000504871,0.00053654,0.000360169,0.00048793,0.000845309,0.00036173,0.000817097,0.000742033,0.000640943,0.00042577,0.000522646,0.000429015,0.000137176,0.000261121,0.000159704,0.000663201,0.000200839,0.000336581
COG0083,0.000169289,0.0000838,0.000113283,0.000279241,0.0000362,0.0000133,0.0000549,0.0000626,0.0000466,0.0000352,0.00000488,0.000104095,0.0000238,0.0000774,0.0000696,0.0000906,0.0000133,0.0000123,0.000235973,0.000245853,0.00003,0.0000305,0.0000799,0.000287528,0.000150995,0.000044,0.0000598,0.0000797,0.0000678,0.000013,0.000131002,0.000108734,0.0000245,0.00000607,0.0000052,0.0000419,0.0000177,0.000186755,0.000465104,0.000301264,0.000305052
COG0084,0.000859042,0.00066257,0.000551622,0.000520795,0.0004786,0.00060679,0.00051997,0.000628158,0.000631448,0.000481753,0.000442513,0.000432376,0.000391865,0.000544192,0.00052801,0.000576345,0.000479317,0.00061061,0.000692973,0.000304005,0.000464907,0.000567097,0.000452502,0.000601352,0.000449794,0.000425946,0.000348076,0.000593733,0.000655415,0.000801082,0.000640248,0.00037037,0.000587934,0.000535711,0.000406256,0.000434486,0.000398718,0.000545404,0.001126698,0.000518716,0.00051003
COG0085,0.001588503,0.001273279,0.001733691,0.001298368,0.000957225,0.001139068,0.00136165,0.001271438,0.001753989,0.001602118,0.0005824,0.000886521,0.000925835,0.001237425,0.001314503,0.0015018,0.001334774,0.001523241,0.001350761,0.001672926,0.001535752,0.001586836,0.001094201,0.000989326,0.001348932,0.001291082,0.001616885,0.001647616,0.001014936,0.00129352,0.001290216,0.000803764,0.000703814,0.000753149,0.000477559,0.000927426,0.000818715,0.000370178,0.000469882,0.000983782,0.00051695
COG0086,0.00103754,0.001203061,0.00194852,0.000985579,0.001171341,0.001352701,0.00152486,0.001485143,0.00180685,0.001665178,0.0006292,0.001020397,0.000898715,0.001359423,0.001673628,0.001459502,0.001416681,0.001856973,0.001738304,0.001645061,0.001832541,0.001481388,0.000954392,0.00129361,0.001408437,0.000827776,0.001784676,0.001779208,0.000738452,0.001625824,0.000967343,0.00097488,0.000795186,0.00107796,0.000505043,0.001046779,0.000858292,0.000423011,0.000826639,0.000562924,0.000394565
COG0087,0.000506283,0.000257918,0.000556764,0.000418205,0.000298548,0.000562956,0.000486719,0.000378848,0.000489343,0.000281955,0.00015933,0.000158663,0.000194585,0.000324497,0.000178168,0.000472106,0.00031471,0.000239238,0.000616991,0.000223826,0.00026861,0.000174078,0.000209562,0.000340837,0.000312687,0.000151948,0.000271804,0.000350129,0.000273713,0.000462537,0.000271085,0.000536882,0.000340363,0.000224695,0.000154962,0.00022626,0.000169002,0.0000848,0.000438404,0.000449711,0.000165952
COG0088,0.00077738,0.000407532,0.000488001,0.00067317,0.000311484,0.000638197,0.000432937,0.000382075,0.00060046,0.000189039,0.00013118,0.00019535,0.000365816,0.000428096,0.000257531,0.000347914,0.000230874,0.000299776,0.000319585,0.000175996,0.000204185,0.000271835,0.000238313,0.000328801,0.000442416,0.000192951,0.000352345,0.000244701,0.000390189,0.000566954,0.000290757,0.000404581,0.000493148,0.000233265,0.0000844,0.00036146,0.000226967,0.0000838,0.00052406,0.000368559,0.000208317
COG0089,0.0005688,0.000268947,0.000402694,0.000455379,0.000138938,0.00025033,0.0005566,0.000227918,0.000314959,0.000130947,0.000123754,0.000184688,0.000247082,0.000315062,0.000222218,0.000259933,0.000140181,0.000156798,0.000136731,0.0000963,0.000137918,0.000297518,0.000178303,0.000195578,0.000310862,0.000191006,0.000322623,0.000175798,0.000213167,0.000475661,0.000179021,0.000395562,0.000287556,0.0000479,0.0000794,0.000293805,0.000272416,0.000136881,0.00059204,0.000458539,0.000197624
COG0090,0.000532635,0.000468554,0.000838217,0.00055645,0.000333258,0.000622952,0.000707587,0.000586563,0.000545678,0.00030507,0.000320303,0.000293228,0.000346433,0.000416115,0.000330655,0.000588319,0.000369277,0.000457566,0.000499991,0.000293323,0.000457901,0.000536222,0.000285658,0.00036823,0.000345408,0.00037154,0.0003499,0.000335595,0.000286814,0.000396075,0.000355842,0.000335872,0.000217172,0.000208212,0.000278057,0.000552019,0.000497584,0.0001518,0.000598044,0.000551879,0.000211404
COG0091,0.000434898,0.000397972,0.000580495,0.000361382,0.000315275,0.000479001,0.000673066,0.00043841,0.000362722,0.000422591,0.00025545,0.000206485,0.000291929,0.000368962,0.000228302,0.000318284,0.000231301,0.000251347,0.00040659,0.000283538,0.000236867,0.000427317,0.00021835,0.000372227,0.000460541,0.000196017,0.000459913,0.000264866,0.000480105,0.000627483,0.000490811,0.00045799,0.000389115,0.000357406,0.00019623,0.000298942,0.000322731,0.000168967,0.00036306,0.000650329,0.000141251
COG0092,0.000437344,0.000683373,0.000953875,0.000494508,0.000311347,0.0005864,0.000656801,0.00072459,0.000712128,0.000487549,0.000258099,0.000436624,0.000412282,0.000443259,0.000380514,0.000430295,0.000271513,0.000384705,0.000496441,0.00036434,0.000392568,0.000388318,0.00045147,0.000384664,0.000736431,0.000318607,0.000480963,0.000400696,0.000446854,0.000775511,0.00066022,0.00058355,0.000544973,0.000317691,0.000235342,0.000369792,0.000385207,0.000187463,0.000300431,0.0006302,0.000241255
COG0093,0.000523577,0.000531506,0.000391793,0.000480217,0.000224424,0.000384548,0.000433043,0.000275584,0.000496817,0.000353434,0.000204552,0.000198498,0.000206052,0.000285319,0.000246644,0.000455636,0.000298441,0.000274963,0.00037244,0.000134265,0.000292851,0.000229019,0.00016671,0.000278142,0.000253718,0.000309652,0.000324704,0.000206221,0.000142373,0.000542094,0.000343342,0.00032069,0.000371142,0.000356342,0.000229891,0.000319534,0.00041317,0.0000382,0.000399154,0.000476373,0.000279388
COG0094,0.000531834,0.000355516,0.000523396,0.000465966,0.000330629,0.000545804,0.000732268,0.000366601,0.000469202,0.000548232,0.000254195,0.00032331,0.000249476,0.000428977,0.000280024,0.000417104,0.000286961,0.000371138,0.000411641,0.000201795,0.000329525,0.000275261,0.000426196,0.000242049,0.000276816,0.000317997,0.000501316,0.000478962,0.000235954,0.000470961,0.000623313,0.000312775,0.000446419,0.000246485,0.000157018,0.000233345,0.000374881,0.0000981,0.000527523,0.000446341,0.000383941
